تصميم مرهق ,0
رائع ، لقد كانت عبوات جديدة لطيفة تعمل بشكل جيد ولا توجد مشاكل وجاءت في وقت أقل مما كنت أتوقعه !!! ,1
منتج رائع ,1
إنها قطعة من الهشاشة! 0
كانت تجربتي فظيعة ..... كانت هذه رابع سماعة بلوتوث خاصة بي وبينما كانت مريحة أكثر من جبرا الأخير (الذي كرهته !!! 0
هذا يعمل على إصلاح جميع المشاكل ,1
أسوأ من أي وقت مضى ,0
أنا سعيد جدا 1
لم أجد صعوبة في الوصول إلى الإنترنت لتنزيل نغمات الرنين أو أداء أي من الوظائف ,1
بالكاد أستطيع سماعها وأقول ماذا باستمرار؟
عمر البطارية غير مقبول للغاية ,0
هذه الشركة مزحة 0
يفعل كل شيء قال الوصف أنه سيفعله ,1
بسبب حدوث ذلك في كل مكالمة اضطررت إلى التوقف عن استخدام سماعة الرأس هذه ,0
إنه يعمل بشكل رائع مع شاحن السيارة خاصة إذا كنت لا تستطيع توصيل محولين في نفس الوقت ,1
قام فريق الدعم الفني من Verizon بتوجيه بعض الإجراءات التي لم ينجح أي منها ، وانتهى بي الأمر إلى إجراء عملية إعادة ضبط صعبة لمحو جميع بياناتي ,0
جودة الصوت إشارة قوة المكالمات المسقطة ,0
وهي تلعب بصوت أعلى من أي سماعة أخرى بهذا الحجم ؛ السعر منخفض جدًا لدرجة أن معظم الناس يعتقدون أن الجودة ناقصة ولكنها ليست كذلك ,1
أفضل مما كان متوقعا ,1
يبدو أن القوائم سيئة الإنشاء يصعب التنقل فيها وأن الأزرار متداخلة بحيث يصعب الضغط عليها ,0
البطارية تصمد بشكل جيد ,1
يصعب أيضًا ارتدائه ، أوصي بتجنب هذا المنتج ,1
استخدمته لمدة يومين فقط ولم يكن من السهل دائمًا الاستماع إليه ,0
حصلت على شاحن السيارة وحتى بعد أسبوع من كسر الشاحن ... ذهبت لتوصيله وبدأ في التدخين ,0
Sprint - خدمة عملاء رهيبة ,0
مرتبطة بهاتفي دون مجهود ,1
رائعون جدا ,1
سهل الاستخدام ,1
أفضل من الجديد ,1
ما الذي جعلني أحصل على هذه الخردة ليس لدي أدنى فكرة .. ,0
قطعة من القمامة ,0
منتج جيد جدًا ,1
هذا هاتف رائع! ,1
بالنسبة للسعر في Amazon ، فهو منتج ممتاز أوصي به بشدة ,1
من الواضح أن قسم البحث والتطوير لديهم يعرف ما يفعلونه ,1
القاتل الحقيقي هو الحجم وبالطبع يكسر ,0
هذه الهواتف تعمل بشكل جيد الآن ,1
أنا أكثر من سعيد بهذا المنتج ,1
بناء ضعيف ,0
هذا أمر مثير للغضب ,0
بشكل عام ، أوصي بهذا الهاتف على جهاز Walkman الجديد ,1
رسوم Sprint لهذه الخدمة ,0
إنها رخيصة وتشعر وتبدو رخيصة ,0
يناسب أذني جيدًا ومريح ,1
إنه لا يعمل في أوروبا أو آسيا ,0
قص هذا على حزامك سيجعلك بالتأكيد تشعر بأن 50 سنتًا صاعدًا وقادمًا ,1
أنا أحب تصميم ومظهر Jabra من خلال سماعات الأذن و 5020 مريح جدًا للارتداء 24 ساعة في اليوم دون ألم في الأذن ,1
لقد اندهشت من الوصول السريع لبطاريتي هاتف محمول أصلي من LG وبجزء بسيط من السعر ,1
أسوأ هاتف من سامسونج ... حماقة ..... هذا الهاتف المجنون Samsung E715 .. هو أسوأ هاتف رأيته على الإطلاق ,0
عمل الشاحن لمدة أسبوع تقريبًا ثم توقف تمامًا عن شحن هاتفي ,0
منتج ضعيف ,0
ومع ذلك كنت بحاجة إلى بعض الإرشادات الأفضل ,0
تحتاج إلى يدين لتشغيل الشاشة. واجهة البرنامج هذه عمرها عشر سنوات ولا يمكنها التنافس مع تصميمات البرامج الجديدة ,0
عملت بشكل جيد للغاية مع جهاز Treo 700w وكسماعة رأس Skype على جهاز الكمبيوتر الخاص بي (باستخدام جهاز إرسال واستقبال Bluetooth USB) ,1
ابتعد عن هذا المنتج واستخدم أقلام Palm البديلة الأصلية التي تأتي في ثلاث عبوات ,0
لا تشتري لا تشتري المصاص 0
هذا منتج رائع ..... بالتأكيد يدق باستخدام أصابعك! ,1
بالإضافة إلى أنني جادًا لا أعتقد أنه يستحق نقطة سعره الباهظة ,0
جميع الحالات الأخرى التي جربتها تنهار عادةً بعد بضعة أشهر ولكن يبدو أن هذه الحالة ستظل لفترة طويلة ,1
أداء مخيب للآمال للغاية ,0
لا ترتكب نفس الخطأ الذي ارتكبته ويرجى عدم شراء هذا الهاتف ,0
قد يكون هذا الهاتف هو الأسوأ على الإطلاق في أي علامة تجارية ,0
كانت العلبة أكثر أو أقل من التي ارتديتها في الأصل ولكن تم التخلص منها لاحقًا لأنها خدشت أذني ,0
أوصي بـ iGo لأي شخص لديه هواتف خلوية / مشغلات mp3 مختلفة في العائلة ,1
لا تهتم - اذهب إلى المتجر ,0
لقد نشرت المزيد من التعليقات التفصيلية تحت الهاتف الرمادي أو الأسود ولكن لديّ Fire Red وهو لون رائع ,1
لم يكن لدي أي مشكلة مع هذا العنصر وسأطلبه مرة أخرى إذا لزم الأمر ,1
تحصل على ما تدفعه مقابل أعتقد ,0
لم يقم البرنامج بعمل رائع في هذا الأمر فحسب ، بل يمكنني أيضًا إنشاء نغمات رنين خاصة بي من الأقراص المضغوطة الحالية دون اتصال بالإنترنت ,1
أنا مندهش من أن هذا شاحن سيارة عالي الجودة وليس هناك الكثير من الآراء حوله ,1
هذه رائعة ,1
ومع ذلك ، فإن سماعات BT ليست جيدة حاليًا للألعاب في الوقت الفعلي مثل ألعاب إطلاق النار من منظور الشخص الأول لأن تأخير الصوت يزعجني ,0
لقد استخدمت bitpim (برنامج مجاني يمكنك العثور عليه على الإنترنت) لنقل البيانات إلى الهاتف ، وكان سعر الكابل ممتازًا ,1
ملحق مخيب للآمال من شركة مصنعة جيدة ,0
تم إجراؤها بشكل فظيع - صوت وارد صفيح مكتوم وصدى شديد لأولئك الموجودين على الطرف الآخر من المكالمة ,0
مقاومة شديدة للرياح ,1
من الواضح أن لديهم خدمة عملاء رهيبة ، لذا تحصل على ما تدفعه مقابل 0
لا تدوم إلى الأبد ولكن استبدالها ليس مكلفًا للغاية. سهل التشغيل والصوت أفضل بكثير من الآخرين الذين جربتهم ,1
اتصلت بالشركة وأخبروني أنه على الرغم من أن الوحدة كانت لا تزال تحت الضمان إذا لم أتمكن من إبراز الإيصال ، إلا أنني كنت محظوظًا ,0
يجب أن يكون لدى Linksys طريقة ما لاستبدال هاتف فاسد بوحدة تجديد أو شيء من هذا القبيل!
الهاتف قوي مثل جميع هواتف نوكيا بار ,1
هاتف رائع ,1
عندما وضعت تريو في العلبة ، لم يكن الأمر دافئًا فحسب ، بل كان هناك الكثير من المساحة الإضافية على الجانبين ,0
أنا سعيد ,1
البطارية رهيبة ,1
لقد وجدت أن المنتج سهل الإعداد والاستخدام ,1
سماعة الأذن الموجودة على هذا الجهاز كبيرة جدًا أو ثقيلة جدًا ... تتساقط باستمرار من أذني ,0
هراء مطلق .. جودة الصوت رهيبة ,0
وصل الشاحن ضمن الإطار الزمني الموعود به لكنه لم يعمل ,0
ليست هناك حاجة إلى حلقة أذن صغيرة وصوت رائع ,1
أخيرًا ، بعد ثلاث أو أربع مرات ، انكسر زنبرك المزلاج ولم أتمكن من استخدامه بعد الآن على الحاجب ,0
يعمل جزء مكبر الصوت بشكل جيد ولكن بعد ذلك تحاول السيارة تنزيل دفتر العناوين وإعادة تشغيل Treo. بشكل عام ما زلت أقوم بتصنيف هذا الجهاز بدرجة عالية ,1
تحدث عن خدمة العملاء بدون استخدام ,0
شعرت بأنها خفيفة للغاية وصغيرة. ,0
هذا لا يناسب Palm Tungsten E2 وقد كسر في المرة الأولى التي حاولت توصيله فيها ,0
أنا سعيد بهذا الشراء - الجودة والسعر المنخفض ,1
أنا أحب شكل ومظهر أجهزة Samsung flipphones ,1
إنه مصمم جيدًا وحاد جدًا - الأزرق لون جميل جدًا ,1
يفعل كل ما ينبغي وأكثر ,1
لا أستطيع أن أوصي بهذه أكثر ,0
صوت لطيف ,1
تبدو جيدة في الصورة لكن هذه الحالة كانت خيبة أمل كبيرة !!
أقل بكثير من عظم الفك الذي كنت سأستبدله به ,1
سارت عملية الإعداد بسلاسة كبيرة ,1
إنه بطيء للغاية ويستغرق وقتًا طويلاً لفعل أي شيء به ,0
يجب أن يدرس كل من يهتم بأبشع الذنوب في الرسوم والنماذج الصناعية .1
أول ما حدث هو أن التتبع كان معطلاً ,0
إنه سهل الوصول إلى الهاتف ويحتوي على مشبك حزام سهل الفك ,1
ثم اضطررت إلى الاستمرار في إقرانه بشكل دوري لأنه استمر في الانخفاض بطريقة ما ,0
لا يمكن تحميل نغمات رنين من طرف ثالث ,0
لا تعمل تقنية Bluetooth على قفل الهاتف على الشاشات ، فقط تومض ، والآن تقوم فقط بإجراء المكالمات بشكل عشوائي بينما في جيبي مغلق ,1
مروع حقًا ,0
إنه يعمل بشكل جيد على هاتفي المحمول Motorola 325 وأفضل بكثير من البطارية البالية ,1
مستوى صوت الرنين جيد جدًا (لديك خيارات عالية جدًا) ,1
ولا تقبل أي نغمات ,1
توازن لون الكاميرا رائع ,0
من الواضح أن هذا المنتج ليس جاهزًا للاستخدام في أوقات الذروة ، ولا يهمني مدى روعة المظهر إذا لم تتمكن من معرفة أن مكالمة واردة ، لا قيمة لها ,0
أحب النغمات لأنها مبهجة للغاية ,1
تكثر التزويرات الصينية! ,0
من السهل الاقتران مع Samsung Cell ,1
لم توضح التعليمات إمكانية استخدام مقبس ميكروفون ,0
أنصح بعدم شراء هذا العنصر لأنه لم ينجح أبدًا بشكل جيد ,0
سيء للغاية عليك أن تدفع ما يصل إلى $ $ شهريًا مقابل الخدمة!
يعمل بشكل جيد ,1
كبل Nokia CA-42 USB لم يعمل مع هاتفي ,0
صوت واضح ونقي ,1
لا بد لي من استخدام أصغر سماعات أذن متوفرة لكنها تظل جيدة ,1
أكبر شكوى لدي هي أن البطارية تستنزف بسرعة فائقة ,0
قد يكون التصميم مريحًا من الناحية النظرية ولكن لم أستطع تحمل وجودها في أذني ,0
لا تشتري إذا كنت تريد استخدام الحافظة 0
يمكن للهاتف أيضًا التقاط صور رائعة وحتى مقاطع فيديو ,1
لا يجعلك تبدو رائعًا ,0
لأن كلتا الأذنين مشغولة بالخلفية لا تشتت الانتباه على الإطلاق ,1
ملاءمة مريحة - يجب أن تكون سماعة الرأس الخاصة بك مريحة لمدة ساعة على الأقل في المرة الواحدة إن لم يكن ليوم كامل ,1
كما يبدو أن الهاتف لا يقبل أي شيء باستثناء ملفات MP3 CBR ويفضل أن يتم نسخها بواسطة Windows Media Player ,1
لا يمكنك التغلب على السعر على هذه ,1
* يأتي مع ضوء قوي يمكنك استخدامه لإضاءة لقطات الكاميرا وحتى إشارات SOS الفلاش (بجدية ,1
خفيف الوزن ويعمل بشكل جيد ,1
لذا احذر فقط ,0
أحب هذا الكابل - فهو يسمح لي بتوصيل أي جهاز USB صغير بجهاز الكمبيوتر الخاص بي ,1
لذلك سوف يسمع أي شخص بالقرب منك جزءًا من محادثتك ,0
هذا رائع لأن معظم الحالات مفتوحة فقط هناك مما يسمح للشاشة بالخدش ,1
لقد اشتريت هذا الهاتف كبديل لجهاز StarTac الخاص بي وقد ندمت عليه منذ ذلك الحين ,0
يبدو أنه يتفوق في الواقع على البطارية الأصلية من الصين التي جاءت مع V325i ,1
لا يمكن تخزين أي شيء سوى أرقام الهواتف على بطاقة SIM 0
تدوم أقل من 3 دقائق إذا حاولت بالفعل استخدام الهاتف. زوجتي لديها نفس الهاتف مع نفس المشكلة ,0
جودة رديئة ,0
جبرا جل الأذن R الأفضل! ,1
لا يستحق كل هذا العناء 0
لقد تعطل الهاتف تمامًا ويجب الآن استبداله ,0
لقد توقفت عن العمل بعد أن استخدمتها لمدة 18 شهرًا تقريبًا ، لذا اشتريت واحدة أخرى لأن هذه أفضل سماعة رأس امتلكتها على الإطلاق ,1
لسوء الحظ ، لن يتم إعادة شحن جهاز iPhone 4s الخاص بي على الرغم من توصيله من مصادر طاقة متعددة (مقبس الحائط الخارجي للبطارية iMac وما إلى ذلك) ,0
لقد كان هاتفًا رائعًا ,1
إذا كنت تريد ببساطة هاتفًا صغيرًا قابل للطي - ابحث في مكان آخر لأن الأجراس والصفارات الإضافية متواضعة ,0
القيمة الجيدة تعمل بشكل جيد - الطاقة عبر سيارة USB أو مقبس الحائط ,1
لا ينزلق هاتفي حول سيارتي الآن ويمنع المقبض هاتفي من الانزلاق من يدي ,1
هذه ببساطة أفضل سماعة بلوتوث لجودة الصوت ,1
فكر مليًا عندما تخطط لامتلاك هذا الهاتف! هذا بالتأكيد هو آخر هاتف MOTO بالنسبة لي! 0
في غضون ساعة ، كان لدي شخصان صرخا قف - هل هذا الهاتف الجديد على التلفزيون؟!؟
لقد استخدمت دائمًا سماعات رأس سلكية والحرية من الاتصال اللاسلكي مفيدة جدًا ,1
لقد تجاوزت هذه الحالة علامة عام واحد ، وبينما تظهر عليها علامات التآكل ، إلا أنها وظيفية بنسبة 100٪ ,1
بخلاف ذلك الجلد جميل وناعم ؛ نوبة ضيقة جدا شكل القطع للوجه جيد ,1
إنه يحتوي على كل ما أحتاجه ولا يمكنني طلب المزيد ,1
بعد استلام المنتج واستخدامه لمدة يومين فقط ، انهار ,1
هذا المنتج رائع ... يجعل العمل أسهل كثيرًا يمكنني الذهاب إلى آلة التصوير أثناء الانتظار لشيء ما ,1
لن يبقى أي من الأحجام الثلاثة التي أرسلوها مع سماعة الرأس في أذني ,0
تمتلك T-Mobile أفضل خدمة عملاء في أي مكان ,1
وصل بسرعة وأقل تكلفة بكثير من غيره للبيع ,1
لقد حاولنا وحدتين وكلاهما فشل في غضون شهرين .. الايجابيات 0
يوفر حماية جيدة ومظهر أنيق أيضًا ,1
كروسل دائما جيد ,1
موقع tracfonewebsite سهل الاستخدام ويسهل التنشيط وما إلى ذلك ,1
التصميم جيد جدا .4،1
أنا استقبال كبير طوال الوقت ,1
سأكون في غاية يوصي هذا المنتج ,1
لا يمكن استخدام الوحدة مع النظارات الشمسية ليست جيدة في تكساس!
لا يعمل معظم الوقت مع Nokia 5320،0
تم شراؤها بشكل أساسي للشاحن الذي تعطل بعد الشراء بفترة وجيزة ,1
إذا كنت تحب أزيزًا عاليًا لتجاوز جميع محادثاتك ، فهذا الهاتف مناسب لك! 0
شراء رائع وسوف تحصل عليه مرة أخرى مهما كان هاتفي القادم 1
ابق بعيدًا عن هذا المتجر كن حذرًا ,0
سماعة الهاتف التي تعمل بدون استخدام اليدين BlueAnt Supertooth رائعة ,1
لا يتناسب ,0
r450 المنزلق وسوني Premium Sound في سدادات الأذن ,1
إنه خفيف بسعة بطارية كبيرة وهو مريح للغاية عند ارتدائه لفترات طويلة إلى حد ما ,1
مخيب للآمال 0
Blue Ant سهل الاستخدام ,1
رخيصة ولكنها تعمل .. لقد فوجئت بسرور بالنظر إلى التكلفة المنخفضة لهذه السلعة ,1
يمكن استخدام الكاميرا على الهاتف كمنفض الغبار عندما تكون في الداخل ... أفضل أن أستخدم مرة واحدة ثم هذا ,0
ثم بعد بضعة أيام ، خرجت نفخة من الدخان من الهاتف أثناء الاستخدام ,0
إنه مريح للغاية وسهل الاستخدام - ينجز المهمة ويجعل ركوب السيارة أكثر سلاسة ,1
ذكرت ذلك النانو ، أصيب ابني بخيبة أمل ,0
جودة الصوت ممتازة أيضًا ,1
إنها أفضل سماعة رأس استخدمتها ,1
لن أوصي ,0
لقد كانوا موجودين منذ سنوات ويحملون أعلى جودة من واقي الشاشة المضاد للوهج الذي وجدته حتى الآن ,1
فقط ما أردت ,1
لن يعمل هذا الطراز بالذات مع هاتفي الذكي Motorola Q ,0
لن أعمل بشكل صحيح أو على الأقل بالنسبة لي ,0
بالإضافة إلى أنه يشعر & أمبير. يبدو كما لو أن الهاتف كله من البلاستيك الرخيص وخفيف الوزن ,0
ولكن الآن بعد أن خرج الضمان من الضمان ، عادت نفس المشاكل مرة أخرى. الخط السفلي ... ضع أموالك في مكان آخر ... لن تدعمها Cingular ,1
كنت أرغب حقًا في أن يكون جهاز Plantronics 510 هو الجهاز المناسب ، لكن لديه العديد من المشكلات بالنسبة لي
منتج رائع ,1
هش وواضح ,1
بعد استمرار الشحنة الأولى في النفاد بعد 12 دقيقة ,1
صرير بلاستيك رخيص جدًا مثل أرضية خشبية قديمة ,0
أحصل على استقبال فظيع للغاية في شقتي حيث لم أواجه هذه المشكلة مع الهواتف الأخرى ,0
كان الاستقبال جيدًا بشكل عام ,1
عمر بطارية ممتاز الصوت وغير واضح في التمهيد! ,1
بلوتوث رائع! ,1
أوصي بشدة بهذه الحالة ,1
يستحق ,1
هذه صفقة رائعة ,1
بعد أن أصبح هاتفي يبلغ من العمر حوالي عام ، كان ينكسر ببطء على الرغم من الاهتمام الشديد من جانبي ,1
أنا آسف لأنني أجريت عملية الشراء هذه ,0
لقد اشتريت هذه على أمل أن أجعل سماعة البلوتوث الخاصة بي مناسبة بشكل أفضل ولكن هذه الأشياء جعلت من المستحيل ارتداؤها ,0
رفض Treo و T-Mobile استبداله مرة أخرى وأجبروني على شراء هاتف آخر دون أي نوع من خصم الترقية ,0
كان الأمر مروعًا!,0
لا أعتقد أنه سيحمله بشكل آمن للغاية على حزامك ,0
يتيح ذلك إمكانية الحجز المزدوج لنفس التاريخ والوقت بعد الأول ,0
إنهم يعملون حوالي أسبوعين ثم يستريحون ,0
إنه سهل الاستخدام وأنا أحبه ,1
إنها أداة رائعة للاتصال الترفيهي وإدارة البيانات. تأكد من استخدام ActiveSync 4.2 للحصول على نتائج مزامنة البيانات المثلى ,1
لا يمكنني استخدام هذه الحالة لأن الرائحة مقززة ,0
ليس ما أريده ,0
أنا أملك حالتين من هذه الحالات وسأطلب حالة أخرى ,1
هاتف رائع ,1
لقد اشتريت هذه البطارية بقسيمة من Amazon وأنا سعيد جدًا بعملية الشراء ,1
كان الوصول إلى الإنترنت جيدًا ، وكان ذلك نادرًا ,0
مثالي لجهاز PS3 ,1
خمس نجوم بلس بلس ,1
صفقة جيدة النوعية .. اشتريت هذا بعد أن اشتريت سعرًا رخيصًا من Big Lots بدا ذلك سيئًا ولم يستطع الناس على الطرف الآخر سماعي ,1
50 دولارًا أسفل البالوعة ,1
حاولت التحدث بصوت عالٍ لكن الصراخ على الهاتف أصبح قديمًا وقيل لي إنه لم يكن رائعًا ,0
جيد يعمل بشكل جيد ,1
بالنسبة للسعر ، كانت هذه صفقة رائعة ,1
سعر رائع أيضًا ,1
إذا كانت هناك ريح فهي غير مجدية تمامًا ,0
نعم إنه لامع من الجانب الأمامي - وأنا أحبه ,1
لا يعمل ,0
في البداية اعتقدت أنني كنت أتعامل مع صفقة جيدة بسعر 7.44 دولارًا أمريكيًا حتى قمت بتوصيله بهاتفي (V3c Razr) ,1
الاستقبال من خلال هذه السماعة ممتاز ١
2 ممتاز لهذا البائع 1
لدي هاتف Verizon LG وهما يعملان جيدًا معًا استقبالًا جيدًا ونطاقًا يتجاوز خط الرؤية 20 قدمًا ,1
وصف غير لائق .... اضطررت لإعادته ,0
# 1 إنه يعمل - # 2 إنه مريح ,1
عمر شحن البطارية طويل جدًا ,1
تتناسب سماعات Jabra EarGels مع أذني جيدًا ,1
البطارية ليس لها عمر ,1
لقد تحققت في كل مكان ولا توجد ميزة لها مخيبة للآمال حقًا ,0
المنتج هو بالضبط كما هو موصوف ,1
يحصل على إشارة عندما لا تعمل هواتف Verizon الأخرى ,1
لا يقوم بالمهمة ,0
أود أن أوصي به ,1
خطط للطلب منهم مرارًا وتكرارًا ,1
ومع ذلك ، فإن الكاميرا لطيفة جدًا بالنسبة للهاتف ؛ العديد من المؤثرات الرائعة للعب بها والفيديو لائق أيضًا ,1
لقد كنت راضيًا جدًا عن هذا الهاتف الخلوي منذ اليوم الأول ,1
لقد استمروا في التحسن (هذا هو ثالث مرتي ولدي العديد من أشجار النخيل أيضًا) ,1
محرج في الاستخدام وغير موثوق به ,1
كان وقت الشحن أيضًا سريعًا جدًا ,1
ليست جيدة كما كنت أتمنى ,0
حالة جيدة! ,1
لا يعمل ,0
منتج جيد حقًا ,1
للأسف لم تنجح ,0
الثلاثة كسروا في غضون شهرين من الاستخدام ,1
لا تشتريه ,0
والدي لديه V265 والبطارية تحتضر ,0
ومع ذلك ، فإن وسادات الأذن تؤتي ثمارها بسهولة وبعد أسبوع واحد فقط فقدت واحدة ,0
يتم تشغيل وإيقاف المكالمات الهاتفية عندما تتحول الشاشة إلى اللون الأسود والأسوأ من ذلك كله أنها تتوقف عن الرنين بشكل متقطع ,0
الحامي الرهيب الرهيب ,0
لا أحب هذا Nokia أيضًا ,0
الوصول إلى الصف السفلي غير مريح ومفاتيح الإرسال والإنهاء ليست في المكان الذي أتوقعه.
لقد اشتريت هاتف Nokia المحمول هذا منذ بضعة أسابيع وكان كابوسًا ,0
سيستغرق الأمر وقتًا طويلاً لوصف مدى سوء تجربة خدمة العملاء مع Amazon ,0
الشيء الوحيد المحبط للغاية هو عدم وجود مكبر صوت !!!! 0
رهيب .. سيارتي لن تقبل هذا الكاسيت 0
المنتج عديم الفائدة لأنه لا يحتوي على تيار شحن كافٍ لشحن الهاتفين الخلويين اللذين كنت أخطط لاستخدامهما معهما ,0
ليس الأمر كما تقول ,0
ابق بعيدًا عن Q! ,0
مستعملة وقذرة ,0
خدمة غير موثوقة للغاية من T-mobile! 0
ليست جيدة بما يكفي للسعر ,0
اشتريت اثنين منهم ولن يتقاضى أي منهما ,0
تبدو لطيفة جدا ,1
هذه أداة ممتازة خاصة عند إقرانها بالرد التلقائي لهاتفك ,1
لقد قرأت تقييمات الآخرين هنا ولكن لم أواجه أي مشكلة في ذلك ,1
تغطي هذه المنتجات مستشعر الضوء المهم فوق منفذ الأذن ,0
مريح في يدي ,1
فقط لا يعمل ,0
الموثوقية الضعيفة ,0
(إنه يعمل!) 1
إذا التقطت صورة ، فإن البطارية تسقط شريطًا وتبدأ في إصدار صوت تنبيه لإخباري بموتها ,0
منتج رهيب وإهدار للمال 0
آخر مرة شراء منك ,0
لقد كان مضيعة لأموالي ,0
حتى الآن عملت مثل السحر ,1
لقد حصلت عليه فقط لبضعة أسابيع ولكن حتى الآن جيد جدًا ,1
ولكن على أي حال ، فإن أفضل جزء هو أنه يمكنك تنزيل هذه الصور على الكمبيوتر المحمول باستخدام الأشعة تحت الحمراء أو حتى إرسال الصور من الكمبيوتر المحمول إلى الهاتف ,1
أوصي بهذا العنصر ,1
لقد كانت سماعة الرأس خياري لسنوات. حجم جيد إلغاء الضوضاء الجيدة ,1
حقيبة لطيفة تشعرك بالراحة بين يديك ,1
العنصر الذي تم استلامه كان مزيفًا ,0
فقط جيد حقًا .. ربما حتى الآن أفضل سماعة BT حصلت عليها على الإطلاق ,1
يعمل بشكل جيد ,1
استلمت سماعة الرأس الخاصة بي في الوقت المناسب وكنت سعيدًا بها ,1
لقد كنت سعيدًا جدًا برؤية أنني أستطيع استبدال الحافظة الدوارة الخاصة بي بشكل جيد لجهاز Blackberry flip ,1
أختي لديها واحدة أيضًا وهي تحبه 1
نوعية جيدة ,1
يعد هذا إلى حد بعيد أسوأ عملية شراء قمت بها على Amazon ,0
سماعة ممتازة ثنائية الغرض ,1
ممتاز! ,1
لا يعمل للاستماع للموسيقى بسماعات 8125،0 الحزبية
يبدو أنه آمن تمامًا كلاً من التمسك بحزامي والحفاظ على iPhone بالداخل ,1
خط القاع ... وسيلة تحايل رخيصة أخرى لا قيمة لها من Sprint ,0
تواجه مشكلة في الحجم ,0
الشيء الجيد الوحيد هو أنه يناسب بشكل مريح الأذنين الصغيرة ,1
تحذير - لا تشتري !! ,0
أقوم بإقران هذا بجهاز iPhone الخاص بي ولا يمكنني أن أكون أكثر سعادة به حتى الآن ,1
عند فتحه ، يتم قطع اتصال البطارية ويتم إيقاف تشغيل الجهاز ,0
لا أريد أن يمر المقطع فوق أذني مما يسبب عدم ارتياح ,0
أفضل سماعة على الإطلاق !!! ,1
لا تثق في موقعه على الويب ولا تتوقع أي دعم مفيد ,0
كان الصوت مرتفعًا للغاية ، ومن دواعي سرورنا أن أقول إن جهاز Plantronics 510 يحافظ على اتصال لا تشوبه شائبة بخلويتي وبدون أي ثبات أثناء الاستخدام العادي ,1
السماعة ذات جودة منخفضة مما يجعل نغمات الرنين تبدو رخيصة جدًا ,0
يأتي الملاءمة بشكل مريح مع ثلاثة أحجام من أطراف سماعة الأذن ,1
منتج ممتاز بالنسبة للسعر ,1
استقبال سيء ,1
هذا المنتج هو جودة عالية جدا الصينية CRAP !!!!!! 0
كان مريحًا جدًا في الأذن ,1
هاتف رائع ,1
لا تشتري هذا المنتج - لقد فشل!,0
كل شيء عن هذا المنتج خاطئ
كان الاقتران بين الجهازين سهلاً للغاية ، ولم يستغرق الأمر سوى بضع دقائق قبل أن أبدأ في إجراء المكالمات باستخدام ميزة الاتصال الصوتي ,1
كان هذا محيرًا تمامًا في البداية مما تسبب في فقدان اثنين من جهات الاتصال المهمة جدًا ,0
حامل هاتف رهيب ,0
تم وضع القواطع والأزرار بشكل مثالي ,1
أحب أن أتمكن من استخدام سماعة رأس واحدة لكل من الخط الأرضي والخلوي ,1
المشكلة هي أن حلقات الأذن مصنوعة من مادة ضعيفة ويمكن كسرها بسهولة ,0
المظهر ليس جيدًا مثل صورة AMAZON التي تجعلها تبدو ,0
ولكن على الرغم من هذه العيوب القليلة ، فإن هذه الحالة ذات جودة استثنائية وتستحق التكاليف الإضافية لامتلاك منتج OEM رسمي ,1
كم هذا غبي؟
أستطيع أن أسمع أثناء قيادتي للسيارة وعادة ما لا أضطر حتى إلى وضعها في أعلى مكان لها ,1
البائع يشحن بسرعة وأرخص بكثير من المنافسين ,1
عرض جيد سامسونج ,1
لذلك اشتريت حوالي 10 من هؤلاء ووفرت الكثير من المال ,1
ينقطع دائمًا ويصدر صوت صفير ثم يقول إن الإشارة فشلت ,0
لا يمكن معرفة ذلك 0
بدا هاتفي على ما يرام (ليس رائعًا - حسنًا) ولكن هاتف زوجتي كان غير مفهوم تمامًا تقريبًا ولم تستطع فهم أي كلمة تُقال عليه ،
لذلك اضطررت إلى إخراج البطارية من الهاتف ووضعها جميعًا معًا ثم إعادة تشغيلها ,0
بينما تمكنت من ثني زنبرك الورقة للخلف في مكانه ، فإن المعدن الآن لديه ضغط كافٍ بحيث أنه سينكسر عند القطرة التالية ,0
طباعة الفهد برية رائعة! ,1
يعمل لأجلي ,1
قطعة قماشية مترهلة من الخردة ,0
أفضل بكثير من العلب البلاستيكية الصلبة ,1
كما أن لديها مشكلة جديدة ,0
سعيد حتى الآن! ,1
هاتف رائع ,1
يعمل بشكل جيد ,1
حصلت موتورولا أخيرًا على جودة صوت سماعة البلوتوث بشكل صحيح ,1
يفقد الاتصال بالهاتف حتى عندما يكون على بعد قدمين بين الاثنين ,0
لكنه رائع أوصي به حقًا 1
يجعل مواكبة البلوتوث الخاص بي أسهل عندما لا أرتديه ,0
كما قلت أعلاه .... بلا فائدة جميلة ,1
لم تحصل عليه أبدا !!!!! 0
زوج السماعات هذا هو الأسوأ من حيث الصوت ,0
[...] أسفل البالوعة بسبب الخاطف الضعيف ,1
لا يشحن هاتف Cingular (ATT) 8525 ,0
تحصل على دقائق إضافية حتى تتمكن من إجراء المكالمة وعدم قطعها ,1
ومع ذلك ، بعد حوالي عام ، بدأ fliptop في التحرر والتذبذب ، وفي النهاية تحولت شاشتي إلى اللون الأسود ولم أستطع تلقي المكالمات وإجرائها ,0
ظللت أمسك الكابل الموجود على المقعد واضطررت إلى سحب الهاتف للخارج لتشغيله ,0
تلبي سماعة الرأس متطلباتي لذلك أنا سعيد بشرائي ,1
سماعة لوجيتك بلوتوث هي 10! ,1
